2023-02-08 23:12:45 [INFO] [SUCCESS]	[ID: 487518]  Uploaded in: Feb 08, 20:00:27 	Title: TODS            	Price:76.60$	Link:https://shp.pub/6lsrdi	Aff_link:https://s.click.aliexpress.com/e/_EGxw1F3	Saved-> 	Image files:['487518', '487517', '487516', '487515', '487514', '487513', '487512', '487511', '487510', '487509']	img count: 10
2023-02-08 23:50:08 [INFO] [SUCCESS]	[ID: 485683]  Uploaded in: Feb 05, 01:30:03 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EuvWubB	Saved-> 	Image files:['485683', '485682', '485681', '485680', '485679', '485678', '485677']	img count: 7
2023-02-08 23:50:14 [INFO] [SUCCESS]	[ID: 485676]  Uploaded in: Feb 05, 00:30:03 	Title: Carhartt WIP Delta 	Price:20.28$	Link:https://bit.ly/3HUP2rT	Aff_link:https://s.click.aliexpress.com/e/_Ezs2DVJ	Saved-> 	Image files:['485676', '485675', '485674', '485673', '485672', '485671', '485670', '485669']	img count: 8
2023-02-08 23:50:21 [INFO] [SUCCESS]	[ID: 485668]  Uploaded in: Feb 05, 00:00:26 	Title: Ralph Lauren Sweat 	Price:41.28$	Link:https://bit.ly/3jl25cN	Aff_link:https://s.click.aliexpress.com/e/_EweY7nj	Saved-> 	Image files:['485668', '485667', '485666', '485665', '485664', '485663', '485662', '485661', '485660']	img count: 9
2023-02-08 23:50:25 [INFO] [SUCCESS]	[ID: 485659]  Uploaded in: Feb 04, 23:30:13 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EwP7RFT	Saved-> 	Image files:['485659', '485658', '485657', '485656', '485655', '485654', '485653']	img count: 7
2023-02-08 23:50:43 [INFO] [SUCCESS]	[ID: 485652]  Uploaded in: Feb 04, 22:30:09 	Title: Burberry BBR bag 	Price:84.48$	Link:https://bit.ly/3XVDrOF	Aff_link:https://s.click.aliexpress.com/e/_ExEnqLJ	Saved-> 	Image files:['485652', '485651', '485650', '485649', '485648', '485647', '485646', '485645', '485644', '485643']	img count: 10
2023-02-08 23:50:50 [INFO] [SUCCESS]	[ID: 485642]  Uploaded in: Feb 04, 22:00:12 	Title: NIKE            	Price:69$	Link:https://bit.ly/3WS8wSr	Aff_link:https://s.click.aliexpress.com/e/_Euqr6FB	Saved-> 	Image files:['485642', '485641', '485640', '485639', '485638', '485637', '485636']	img count: 7
2023-02-08 23:50:54 [INFO] [SUCCESS]	[ID: 485635]  Uploaded in: Feb 04, 21:45:08 	Title: Sportswear      	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EJ5evyH	Saved-> 	Image files:['485635', '485634', '485633', '485632', '485631', '485630', '485629']	img count: 7
2023-02-08 23:51:02 [INFO] [SUCCESS]	[ID: 485628]  Uploaded in: Feb 04, 21:30:07 	Title: Vans sweater    	Price:61.19$	Link:https://bit.ly/3DF7nGR	Aff_link:https://s.click.aliexpress.com/e/_EwqYY25	Saved-> 	Image files:['485628', '485627', '485626', '485625', '485624', '485623', '485622', '485621', '485620']	img count: 9
2023-02-08 23:51:10 [INFO] [SUCCESS]	[ID: 485619]  Uploaded in: Feb 04, 21:15:10 	Title: Moncler jacket  	Price:83.88$	Link:https://bit.ly/3YfcMwe	Aff_link:https://s.click.aliexpress.com/e/_Ew5ksSH	Saved-> 	Image files:['485619', '485618', '485617', '485616', '485615', '485614', '485613', '485612', '485611']	img count: 9
2023-02-08 23:51:15 [INFO] [SUCCESS]	[ID: 485610]  Uploaded in: Feb 04, 21:00:25 	Title: Sportswear      	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_Ew4sMjr	Saved-> 	Image files:['485610', '485609', '485608', '485607', '485606', '485605', '485604', '485603', '485602', '485601']	img count: 10
2023-02-08 23:51:20 [INFO] [SUCCESS]	[ID: 485600]  Uploaded in: Feb 04, 20:45:21 	Title: Sportswear      	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_ExmzOZb	Saved-> 	Image files:['485600', '485599', '485598', '485597', '485596', '485595', '485594', '485593', '485592', '485591']	img count: 10
2023-02-08 23:51:29 [INFO] [SUCCESS]	[ID: 485590]  Uploaded in: Feb 04, 20:30:21 	Title: MLB NY jacket   	Price:61.19$	Link:https://bit.ly/3JGJeDp	Aff_link:https://s.click.aliexpress.com/e/_Eug27yN	Saved-> 	Image files:['485590', '485589', '485588', '485587', '485586', '485585', '485584', '485583']	img count: 8
2023-02-08 23:51:35 [INFO] [SUCCESS]	[ID: 485582]  Uploaded in: Feb 04, 20:15:02 	Title: Sportswear      	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EHfPFHX	Saved-> 	Image files:['485582', '485581', '485580', '485579', '485578', '485577', '485576', '485575', '485574', '485573']	img count: 10
2023-02-08 23:51:38 [INFO] [SUCCESS]	[ID: 485572]  Uploaded in: Feb 04, 20:00:15 	Title: FIFA            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EG7C6QV	Saved-> 	Image files:['485572', '485571']	img count: 2
2023-02-08 23:51:44 [INFO] [SUCCESS]	[ID: 485570]  Uploaded in: Feb 04, 19:45:31 	Title: FIFA            	Price:50$	Link:https://bit.ly/3Z2osDy	Aff_link:https://s.click.aliexpress.com/e/_EJuqTHf	Saved-> 	Image files:['485570', '485569', '485568', '485567', '485566', '485565', '485564', '485563', '485562', '485561']	img count: 10
2023-02-08 23:51:55 [INFO] [SUCCESS]	[ID: 485560]  Uploaded in: Feb 04, 19:30:09 	Title: LOEWE sweater   	Price:56.39$	Link:https://bit.ly/3Yq4IJa	Aff_link:https://s.click.aliexpress.com/e/_EvD2NNX	Saved-> 	Image files:['485560', '485559', '485558', '485557', '485556', '485555', '485554', '485553', '485552', '485551']	img count: 10
2023-02-08 23:52:00 [INFO] [SUCCESS]	[ID: 485550]  Uploaded in: Feb 04, 19:15:13 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EHwIwqH	Saved-> 	Image files:['485550', '485549', '485548', '485547']	img count: 4
2023-02-08 23:52:06 [INFO] [SUCCESS]	[ID: 485546]  Uploaded in: Feb 04, 19:00:14 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EwKf213	Saved-> 	Image files:['485546', '485545', '485544', '485543', '485542', '485541', '485540', '485539', '485538', '485537']	img count: 10
2023-02-08 23:52:15 [INFO] [SUCCESS]	[ID: 485536]  Uploaded in: Feb 04, 18:30:36 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EunN73j	Saved-> 	Image files:['485536', '485535', '485534', '485533', '485532', '485531', '485530', '485529', '485528']	img count: 9
2023-02-08 23:52:25 [INFO] [SUCCESS]	[ID: 485527]  Uploaded in: Feb 04, 18:15:11 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EzRJEGZ	Saved-> 	Image files:['485527', '485526', '485525', '485524', '485523', '485522', '485521', '485520', '485519', '485518']	img count: 10
2023-02-08 23:52:29 [INFO] [SUCCESS]	[ID: 485517]  Uploaded in: Feb 04, 18:00:09 	Title: NIKE            	Price:53$	Link:https://bit.ly/3WvKmgS	Aff_link:https://s.click.aliexpress.com/e/_EIdclyH	Saved-> 	Image files:['485517', '485516', '485515', '485514', '485513', '485512']	img count: 6
2023-02-08 23:52:35 [ERROR] [FAILED]	[ID: 485511]  Uploaded in: Feb 04, 17:30:16 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['485511', '485510', '485509', '485508', '485507']	img count: 5
2023-02-08 23:52:38 [ERROR] [FAILED]	[ID: 485506]  Uploaded in: Feb 04, 17:15:20 	Title: Follow our Look Ch 	Price:$	Link:https://bestallie.x.yupoo.com/	Aff_link:No Ali Express link detected	Saved-> 	Image files:['485506']	img count: 1
2023-02-08 23:52:49 [INFO] [SUCCESS]	[ID: 485505]  Uploaded in: Feb 04, 17:00:20 	Title: NIKE            	Price:89$	Link:https://bit.ly/3G0MupP	Aff_link:https://s.click.aliexpress.com/e/_EuYHTxj	Saved-> 	Image files:['485505', '485504', '485503', '485502', '485501', '485500', '485499', '485498']	img count: 8
2023-02-08 23:53:03 [INFO] [SUCCESS]	[ID: 485497]  Uploaded in: Feb 04, 16:30:16 	Title: NIKE            	Price:75$	Link:https://bit.ly/3Q1O4fG	Aff_link:https://s.click.aliexpress.com/e/_EvsJlaZ	Saved-> 	Image files:['485497', '485496', '485495', '485494', '485493', '485492', '485491', '485490', '485489', '485488']	img count: 10
2023-02-08 23:53:05 [ERROR] [FAILED]	[ID: 485487]  Uploaded in: Feb 04, 16:15:14 	Title: Follow secrect bra 	Price:$	Link:https://t.me/joinchat/FVE33KPWkWBlMDIy	Aff_link:No Ali Express link detected	Saved-> 	Image files:['485487']	img count: 1
2023-02-08 23:53:09 [INFO] [SUCCESS]	[ID: 485486]  Uploaded in: Feb 04, 16:00:09 	Title: NIKE            	Price:45$	Link:https://bit.ly/3hZn4B0	Aff_link:https://s.click.aliexpress.com/e/_EzSHSq9	Saved-> 	Image files:['485486', '485485', '485484']	img count: 3
2023-02-08 23:53:22 [INFO] [SUCCESS]	[ID: 485483]  Uploaded in: Feb 04, 15:30:22 	Title: NIKE            	Price:45$	Link:https://bit.ly/3hZn4B0	Aff_link:https://s.click.aliexpress.com/e/_EjJnbVB	Saved-> 	Image files:['485483', '485482', '485481', '485480', '485479', '485478', '485477', '485476', '485475', '485474']	img count: 10
2023-02-08 23:53:31 [INFO] [SUCCESS]	[ID: 485473]  Uploaded in: Feb 04, 15:15:22 	Title: NIKE            	Price:45$	Link:https://bit.ly/3hZn4B0	Aff_link:https://s.click.aliexpress.com/e/_EwuShpP	Saved-> 	Image files:['485473', '485472', '485471', '485470', '485469', '485468', '485467', '485466']	img count: 8
2023-02-08 23:53:40 [INFO] [SUCCESS]	[ID: 485465]  Uploaded in: Feb 04, 15:00:48 	Title: NIKE            	Price:45$	Link:https://bit.ly/3hZn4B0	Aff_link:https://s.click.aliexpress.com/e/_EGlDcLP	Saved-> 	Image files:['485465', '485464', '485463', '485462', '485461', '485460', '485459', '485458', '485457', '485456']	img count: 10
2023-02-08 23:53:52 [INFO] [SUCCESS]	[ID: 485455]  Uploaded in: Feb 04, 14:30:26 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EytMaXJ	Saved-> 	Image files:['485455', '485454', '485453', '485452', '485451', '485450', '485449', '485448']	img count: 8
2023-02-08 23:53:59 [ERROR] [FAILED]	[ID: 485447]  Uploaded in: Feb 04, 14:15:32 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['485447', '485446', '485445', '485444', '485443', '485442']	img count: 6
2023-02-08 23:54:08 [INFO] [SUCCESS]	[ID: 485441]  Uploaded in: Feb 04, 14:00:19 	Title: NIKE            	Price:89$	Link:https://bit.ly/3G0MupP	Aff_link:https://s.click.aliexpress.com/e/_EJRZ9Vn	Saved-> 	Image files:['485441', '485440', '485439', '485438', '485437', '485436', '485435', '485434']	img count: 8
2023-02-08 23:54:19 [ERROR] [FAILED]	[ID: 485433]  Uploaded in: Feb 04, 13:30:19 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['485433', '485432', '485431', '485430', '485429', '485428', '485427']	img count: 7
2023-02-08 23:54:27 [INFO] [SUCCESS]	[ID: 485426]  Uploaded in: Feb 04, 13:15:10 	Title: NIKE            	Price:65$	Link:https://bit.ly/3vtyxfa	Aff_link:https://s.click.aliexpress.com/e/_EzZ2Ul7	Saved-> 	Image files:['485426', '485425', '485424', '485423', '485422', '485421', '485420', '485419']	img count: 8
2023-02-08 23:54:36 [ERROR] [FAILED]	[ID: 485418]  Uploaded in: Feb 04, 13:00:28 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['485418', '485417', '485416', '485415', '485414', '485413', '485412', '485411', '485410']	img count: 9
2023-02-08 23:54:51 [ERROR] [FAILED]	[ID: 485409]  Uploaded in: Feb 04, 12:30:22 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['485409', '485408', '485407', '485406', '485405', '485404', '485403', '485402', '485401', '485400']	img count: 10
2023-02-08 23:55:02 [ERROR] [FAILED]	[ID: 485399]  Uploaded in: Feb 04, 12:15:23 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['485399', '485398', '485397', '485396', '485395', '485394', '485393', '485392', '485391', '485390']	img count: 10
2023-02-08 23:55:12 [ERROR] [FAILED]	[ID: 485389]  Uploaded in: Feb 04, 12:00:16 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['485389', '485388', '485387', '485386', '485385', '485384', '485383', '485382']	img count: 8
2023-02-08 23:55:23 [ERROR] [FAILED]	[ID: 485381]  Uploaded in: Feb 04, 11:30:14 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['485381', '485380', '485379', '485378', '485377', '485376', '485375', '485374', '485373', '485372']	img count: 10
2023-02-08 23:55:27 [INFO] [SUCCESS]	[ID: 485371]  Uploaded in: Feb 04, 11:15:09 	Title: NIKE            	Price:75$	Link:https://bit.ly/3Q1O4fG	Aff_link:https://s.click.aliexpress.com/e/_EJbalc5	Saved-> 	Image files:['485371', '485370', '485369', '485368', '485367', '485366']	img count: 6
2023-02-08 23:55:33 [INFO] [SUCCESS]	[ID: 485365]  Uploaded in: Feb 04, 11:00:46 	Title: NIKE            	Price:75$	Link:https://bit.ly/3Q1O4fG	Aff_link:https://s.click.aliexpress.com/e/_EG3rPHr	Saved-> 	Image files:['485365', '485364', '485363', '485362', '485361', '485360', '485359']	img count: 7
2023-02-08 23:55:41 [INFO] [SUCCESS]	[ID: 485358]  Uploaded in: Feb 04, 10:30:52 	Title: Martens         	Price:49.88$	Link:https://shp.pub/6lmx4d	Aff_link:https://s.click.aliexpress.com/e/_EGi0aJB	Saved-> 	Image files:['485358', '485357', '485356', '485355', '485354', '485353', '485352', '485351', '485350', '485349']	img count: 10
2023-02-08 23:56:05 [INFO] [SUCCESS]	[ID: 485348]  Uploaded in: Feb 04, 10:15:27 	Title: Jacquemus͚      	Price:51.00$	Link:https://shp.pub/6lmuvh	Aff_link:https://s.click.aliexpress.com/e/_Euikkbr	Saved-> 	Image files:['485348', '485347', '485346', '485345', '485344', '485343', '485342', '485341', '485340', '485339']	img count: 10
2023-02-08 23:56:39 [INFO] [SUCCESS]	[ID: 485338]  Uploaded in: Feb 04, 10:00:27 	Title: MK bag          	Price:54.00$	Link:https://shp.pub/6lmttr	Aff_link:https://s.click.aliexpress.com/e/_EylPd0d	Saved-> 	Image files:['485338', '485337', '485336', '485335', '485334', '485333', '485332', '485331', '485330', '485329']	img count: 10
2023-02-08 23:57:19 [INFO] [SUCCESS]	[ID: 485328]  Uploaded in: Feb 04, 09:30:43 	Title: Nike            	Price:33.58$	Link:https://shp.pub/6lmp65	Aff_link:https://s.click.aliexpress.com/e/_EzNn2pb	Saved-> 	Image files:['485328', '485327', '485326', '485325', '485324', '485323', '485322', '485321']	img count: 8
2023-02-08 23:57:30 [INFO] [SUCCESS]	[ID: 485320]  Uploaded in: Feb 04, 09:15:20 	Title: NIKE            	Price:60$	Link:https://bit.ly/3Gv9a2Q	Aff_link:https://s.click.aliexpress.com/e/_EQDsuRn	Saved-> 	Image files:['485320', '485319', '485318', '485317', '485316', '485315', '485314', '485313']	img count: 8
2023-02-08 23:57:43 [ERROR] [FAILED]	[ID: 485312]  Uploaded in: Feb 04, 09:00:33 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['485312', '485311', '485310', '485309', '485308', '485307', '485306', '485305', '485304', '485303']	img count: 10
2023-02-08 23:57:53 [INFO] [SUCCESS]	[ID: 485302]  Uploaded in: Feb 04, 08:30:10 	Title: TNF             	Price:61.99$	Link:https://shp.pub/6lmnpg	Aff_link:https://s.click.aliexpress.com/e/_EGFkmnr	Saved-> 	Image files:['485302', '485301', '485300', '485299', '485298', '485297', '485296', '485295']	img count: 8
2023-02-08 23:57:57 [INFO] [SUCCESS]	[ID: 485294]  Uploaded in: Feb 04, 08:00:09 	Title: NIKE            	Price:75$	Link:https://bit.ly/3Q1O4fG	Aff_link:https://s.click.aliexpress.com/e/_EGv7ow9	Saved-> 	Image files:['485294', '485293', '485292', '485291', '485290', '485289']	img count: 6
2023-02-08 23:58:03 [INFO] [SUCCESS]	[ID: 485288]  Uploaded in: Feb 04, 07:30:19 	Title: NIKE            	Price:75$	Link:https://bit.ly/3Q1O4fG	Aff_link:https://s.click.aliexpress.com/e/_EHxyc7r	Saved-> 	Image files:['485288', '485287', '485286', '485285', '485284', '485283', '485282', '485281']	img count: 8
2023-02-08 23:58:10 [INFO] [SUCCESS]	[ID: 485280]  Uploaded in: Feb 04, 07:15:18 	Title: NIKE            	Price:89$	Link:https://bit.ly/3G0MupP	Aff_link:https://s.click.aliexpress.com/e/_EIXefod	Saved-> 	Image files:['485280', '485279', '485278', '485277', '485276', '485275']	img count: 6
2023-02-08 23:58:19 [INFO] [SUCCESS]	[ID: 485274]  Uploaded in: Feb 04, 06:30:21 	Title: NIKE            	Price:29$	Link:https://bit.ly/3IcW3ol	Aff_link:https://s.click.aliexpress.com/e/_EzrSGa5	Saved-> 	Image files:['485274', '485273', '485272', '485271', '485270', '485269', '485268', '485267', '485266']	img count: 9
2023-02-08 23:58:24 [INFO] [SUCCESS]	[ID: 485265]  Uploaded in: Feb 04, 06:15:11 	Title: NIKE            	Price:29$	Link:https://bit.ly/3IcW3ol	Aff_link:https://s.click.aliexpress.com/e/_EG8JghL	Saved-> 	Image files:['485265', '485264', '485263', '485262', '485261', '485260', '485259', '485258', '485257', '485256']	img count: 10
2023-02-08 23:58:29 [INFO] [SUCCESS]	[ID: 485255]  Uploaded in: Feb 04, 06:00:13 	Title: NIKE            	Price:29$	Link:https://bit.ly/3IcW3ol	Aff_link:https://s.click.aliexpress.com/e/_EvTfuNb	Saved-> 	Image files:['485255', '485254', '485253', '485252', '485251', '485250', '485249', '485248']	img count: 8
2023-02-08 23:58:33 [INFO] [SUCCESS]	[ID: 485247]  Uploaded in: Feb 04, 05:30:16 	Title: NIKE            	Price:53$	Link:https://bit.ly/3WvKmgS	Aff_link:https://s.click.aliexpress.com/e/_EJ2OUwV	Saved-> 	Image files:['485247', '485246', '485245', '485244']	img count: 4
2023-02-08 23:58:39 [INFO] [SUCCESS]	[ID: 485243]  Uploaded in: Feb 04, 05:15:10 	Title: NIKE            	Price:29$	Link:https://bit.ly/3IcW3ol	Aff_link:https://s.click.aliexpress.com/e/_EG8OVvn	Saved-> 	Image files:['485243', '485242', '485241', '485240', '485239', '485238', '485237', '485236', '485235', '485234']	img count: 10
2023-02-08 23:58:42 [INFO] [SUCCESS]	[ID: 485233]  Uploaded in: Feb 04, 05:00:09 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EurVkh7	Saved-> 	Image files:['485233', '485232', '485231', '485230']	img count: 4
2023-02-08 23:58:44 [ERROR] [FAILED]	[ID: 485229]  Uploaded in: Feb 04, 04:30:09 	Title: Catalogs

1) https 	Price:$	Link:https://hypeallie.online/jackzhang/	Aff_link:No Ali Express link detected	Saved-> 	Image files:['485229']	img count: 1
2023-02-08 23:58:49 [INFO] [SUCCESS]	[ID: 485228]  Uploaded in: Feb 04, 04:15:10 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EvrlFRx	Saved-> 	Image files:['485228', '485227', '485226', '485225', '485224', '485223', '485222', '485221', '485220', '485219']	img count: 10
2023-02-08 23:58:55 [INFO] [SUCCESS]	[ID: 485218]  Uploaded in: Feb 04, 04:00:22 	Title: NIKE            	Price:59$	Link:https://bit.ly/3i72zlR	Aff_link:https://s.click.aliexpress.com/e/_EzUpZKt	Saved-> 	Image files:['485218', '485217', '485216', '485215', '485214', '485213', '485212', '485211', '485210', '485209']	img count: 10
2023-02-08 23:59:00 [INFO] [SUCCESS]	[ID: 485208]  Uploaded in: Feb 04, 03:30:17 	Title: NIKE            	Price:9.9$	Link:https://bit.ly/3I7OQ9a	Aff_link:https://s.click.aliexpress.com/e/_EyAmVr7	Saved-> 	Image files:['485208', '485207', '485206', '485205', '485204']	img count: 5
2023-02-08 23:59:37 [INFO] [SUCCESS]	[ID: 485203]  Uploaded in: Feb 04, 03:15:05 	Title: Dyson hair dryer h 	Price:156$	Link:https://bit.ly/3Y0ITzM	Aff_link:https://s.click.aliexpress.com/e/_EuxRJjb	Saved-> 	Image files:['485203', '485202', '485201', '485200', '485199', '485198', '485197', '485196', '485195', '485194']	img count: 10
2023-02-08 23:59:40 [INFO] [SUCCESS]	[ID: 485193]  Uploaded in: Feb 04, 03:00:20 	Title: NIKE            	Price:9.9$	Link:https://bit.ly/3I7OQ9a	Aff_link:https://s.click.aliexpress.com/e/_EJaPbuz	Saved-> 	Image files:['485193', '485192', '485191']	img count: 3
2023-02-08 23:59:44 [INFO] [SUCCESS]	[ID: 485190]  Uploaded in: Feb 04, 02:30:15 	Title: NIKE            	Price:52$	Link:https://bit.ly/3WPCerm	Aff_link:https://s.click.aliexpress.com/e/_EGcykGt	Saved-> 	Image files:['485190', '485189', '485188', '485187', '485186', '485185', '485184']	img count: 7
2023-02-08 23:59:53 [INFO] [SUCCESS]	[ID: 485183]  Uploaded in: Feb 04, 02:00:08 	Title: Louis Vuitton LV Q 	Price:26.38$	Link:https://bit.ly/3HSiZZu	Aff_link:https://s.click.aliexpress.com/e/_EvDEvlr	Saved-> 	Image files:['485183', '485182', '485181', '485180', '485179', '485178', '485177', '485176', '485175', '485174']	img count: 10
2023-02-08 23:59:57 [INFO] [SUCCESS]	[ID: 485173]  Uploaded in: Feb 04, 01:30:08 	Title: NIKE            	Price:62$	Link:https://bit.ly/3C8UXq4	Aff_link:https://s.click.aliexpress.com/e/_EwD0Yad	Saved-> 	Image files:['485173', '485172', '485171']	img count: 3
2023-02-09 00:00:03 [INFO] [SUCCESS]	[ID: 485170]  Uploaded in: Feb 04, 00:30:10 	Title: Carhartt backpack 	Price:37.61$	Link:https://bit.ly/3YmBB9z	Aff_link:https://s.click.aliexpress.com/e/_EwKy2z3	Saved-> 	Image files:['485170', '485169', '485168', '485167', '485166', '485165']	img count: 6
2023-02-09 00:00:08 [INFO] [SUCCESS]	[ID: 485164]  Uploaded in: Feb 04, 00:00:18 	Title: MOSCHINO belt   	Price:39.55$	Link:https://bit.ly/3HGGCUK	Aff_link:https://s.click.aliexpress.com/e/_EvSShHr	Saved-> 	Image files:['485164', '485163', '485162', '485161', '485160', '485159', '485158', '485157', '485156']	img count: 9
2023-02-09 00:00:12 [ERROR] [FAILED]	[ID: 485155]  Uploaded in: Feb 03, 23:30:17 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['485155', '485154', '485153', '485152', '485151']	img count: 5
2023-02-09 00:00:25 [INFO] [SUCCESS]	[ID: 485150]  Uploaded in: Feb 03, 22:45:15 	Title: NIKE AIR MAX furyo 	Price:73.45$	Link:https://bit.ly/3RrpNjZ	Aff_link:https://s.click.aliexpress.com/e/_EyAfA1b	Saved-> 	Image files:['485150', '485149', '485148', '485147', '485146', '485145', '485144', '485143', '485142', '485141']	img count: 10
2023-02-09 00:00:35 [INFO] [SUCCESS]	[ID: 485140]  Uploaded in: Feb 03, 22:30:16 	Title: Rolex watch qualit 	Price:318$	Link:https://bit.ly/3JFN6F0	Aff_link:https://s.click.aliexpress.com/e/_EJ84Bwv	Saved-> 	Image files:['485140', '485139', '485138', '485137', '485136', '485135', '485134', '485133', '485132', '485131']	img count: 10
2023-02-09 00:00:42 [INFO] [SUCCESS]	[ID: 485130]  Uploaded in: Feb 03, 22:00:08 	Title: GUCCI hoodie Sweat 	Price:46.33$	Link:https://bit.ly/40dC2on	Aff_link:https://s.click.aliexpress.com/e/_ExlS1TT	Saved-> 	Image files:['485130', '485129', '485128', '485127', '485126', '485125', '485124', '485123', '485122', '485121']	img count: 10
2023-02-09 00:00:47 [INFO] [SUCCESS]	[ID: 485120]  Uploaded in: Feb 03, 21:45:10 	Title: NIKE            	Price:53$	Link:https://bit.ly/3WvKmgS	Aff_link:https://s.click.aliexpress.com/e/_EyoNn33	Saved-> 	Image files:['485120', '485119', '485118', '485117', '485116']	img count: 5
2023-02-09 00:00:57 [INFO] [SUCCESS]	[ID: 485115]  Uploaded in: Feb 03, 21:30:12 	Title: Ralph Lauren hoodi 	Price:47.88$	Link:https://bit.ly/3DE7jHl	Aff_link:https://s.click.aliexpress.com/e/_EzWe15r	Saved-> 	Image files:['485115', '485114', '485113', '485112', '485111', '485110', '485109', '485108', '485107']	img count: 9
2023-02-09 00:01:07 [INFO] [SUCCESS]	[ID: 485106]  Uploaded in: Feb 03, 21:15:10 	Title: Balenciaga ‘TRACK’ 	Price:124.30$	Link:https://bit.ly/40eQRXL	Aff_link:https://s.click.aliexpress.com/e/_EuK0v8d	Saved-> 	Image files:['485106', '485105', '485104', '485103', '485102', '485101', '485100', '485099', '485098']	img count: 9
2023-02-09 00:01:16 [INFO] [SUCCESS]	[ID: 485097]  Uploaded in: Feb 03, 21:00:28 	Title: NIKE            	Price:62$	Link:https://bit.ly/3C8UXq4	Aff_link:https://s.click.aliexpress.com/e/_EzDJoVj	Saved-> 	Image files:['485097', '485096', '485095', '485094', '485093', '485092', '485091', '485090', '485089', '485088']	img count: 10
2023-02-09 00:01:20 [ERROR] [FAILED]	[ID: 485087]  Uploaded in: Feb 03, 20:45:09 	Title: NIKE            	Price:55$	Link:https://bit.ly/3WAhT9C	Aff_link:Failed to convert Ali Express link			Saved-> 	Image files:['485087', '485086', '485085', '485084', '485083']	img count: 5
2023-02-09 00:01:30 [INFO] [SUCCESS]	[ID: 485082]  Uploaded in: Feb 03, 20:30:12 	Title: cK hoodie       	Price:35.88$	Link:https://bit.ly/3jBsGlH	Aff_link:https://s.click.aliexpress.com/e/_EH4PHfT	Saved-> 	Image files:['485082', '485081', '485080', '485079', '485078', '485077', '485076', '485075', '485074']	img count: 9
2023-02-09 00:01:36 [INFO] [SUCCESS]	[ID: 485073]  Uploaded in: Feb 03, 20:15:10 	Title: Balenciaga ‘TRACK’ 	Price:124.30$	Link:https://bit.ly/40eQRXL	Aff_link:https://s.click.aliexpress.com/e/_EGVB8Yv	Saved-> 	Image files:['485073', '485072', '485071', '485070', '485069', '485068', '485067', '485066', '485065', '485064']	img count: 10
